TrackId,Predictor
199810_208019,0.0
199810_74139,8.88888888888889
199810_9903,0.0
199810_242681,0.0
199810_18515,7.777777777777778
199810_105760,27.77777777777778
199812_276940,0.0
199812_142408,40.0
199812_130023,40.0
199812_29189,8.88888888888889
199812_223706,20.0
199812_211361,0.0
199813_188441,18.88888888888889
199813_20968,17.77777777777778
199813_21571,20.0
199813_79640,27.77777777777778
199813_184173,16.666666666666668
199813_111874,17.77777777777778
199814_122375,0.0
199814_189043,16.666666666666668
199814_122429,0.0
199814_52519,0.0
199814_232332,22.22222222222222
199814_262193,16.666666666666668
199815_64345,20.0
199815_118841,0.0
199815_275682,48.888888888888886
199815_30062,35.55555555555556
199815_258473,34.44444444444444
199815_129866,0.0
199816_274758,0.0
199816_102153,40.0
199816_183464,0.0
199816_23616,30.0
199816_81699,40.0
199816_46627,20.0
199817_83722,22.22222222222222
199817_200166,22.22222222222222
199817_148603,0.0
199817_88745,0.0
199817_144775,22.22222222222222
199817_222966,0.0
199818_141875,17.77777777777778
199818_290905,0.0
199818_59789,25.555555555555557
199818_283698,8.88888888888889
199818_106788,55.55555555555556
199818_235999,20.0
199819_202308,0.0
199819_36793,18.11111111111111
199819_247549,0.0
199819_214280,0.0
199819_123424,0.0
199819_193003,18.88888888888889
199820_235240,20.0
199820_292341,0.0
199820_126082,10.0
199820_142163,10.0
199820_20067,20.0
199820_286335,10.0
199821_231569,8.88888888888889
199821_51933,0.0
199821_16949,18.88888888888889
199821_34642,0.0
199821_229894,18.88888888888889
199821_42811,0.0
199822_47402,34.44444444444444
199822_21317,30.0
199822_185734,0.0
199822_92685,3.3333333333333335
199822_110099,14.444444444444445
199822_33495,25.555555555555557
199823_21593,8.88888888888889
199823_132124,37.77777777777778
199823_170625,18.88888888888889
199823_30365,5.555555555555555
199823_143570,12.222222222222221
199823_254625,12.222222222222221
199824_281826,25.555555555555557
199824_253265,3.3333333333333335
199824_48891,25.555555555555557
199824_33980,13.333333333333334
199824_207963,28.88888888888889
199824_126528,0.0
199826_48808,10.0
199826_223958,0.0
199826_179298,0.0
199826_5121,0.0
199826_31975,8.88888888888889
199826_38775,8.88888888888889
199827_92599,0.0
199827_75369,17.77777777777778
199827_184197,28.88888888888889
199827_183841,28.88888888888889
199827_197936,28.88888888888889
199827_138391,8.88888888888889
199830_36027,20.0
199830_29249,20.0
199830_221237,20.0
199830_123579,20.0
199830_19694,30.0
199830_255036,10.0
199838_6143,0.0
199838_24607,8.88888888888889
199838_95726,8.88888888888889
199838_46697,0.0
199838_256209,20.0
199838_266780,28.88888888888889
199839_7477,0.0
199839_266143,0.0
199839_291820,0.0
199839_196470,0.0
199839_263222,0.0
199839_225097,20.0
199844_77700,0.0
199844_138272,10.0
199844_140229,0.0
199844_43472,0.0
199844_118108,0.0
199844_81165,10.0
199845_189985,0.0
199845_31440,6.666666666666667
199845_169945,18.88888888888889
199845_95594,0.0
199845_238400,36.666666666666664
199845_100669,8.88888888888889
199846_273378,0.0
199846_19705,5.555555555555555
199846_20499,17.77777777777778
199846_101984,5.555555555555555
199846_214726,0.0
199846_61792,0.0
199847_44444,0.0
199847_39446,21.11111111111111
199847_282901,32.22222222222222
199847_63072,0.0
199847_19595,21.11111111111111
199847_127769,32.22222222222222
199853_54037,8.88888888888889
199853_89981,22.22222222222222
199853_256134,0.0
199853_213546,8.88888888888889
